sample_id,family_id,label,subtype,scenario,behavior_mode,observation_profile,frame_count,simulator_version,feature_version,requested_depth_mode,fps,seed,split,attempted_missing_fraction,camera_residual_enabled,tracking_drift_enabled,feature_status,feature_config_id,rejection_reason,v_mean,v_std,a_mean,turn_rate_mean,turn_rate_p95,heading_change_ratio,straightness,stationary_ratio,bbox_area_mean,bbox_area_cv,bbox_scale_rate_std,observed_points,duration_seconds,nominal_fps,clock,missing_fraction,longest_missing_seconds,long_gap_count,mean_conf,boundary_fraction,usable_segments,retained_points,heading_valid_fraction,retained_duration_seconds,training_length_group
20260906:sharp_turns:71:drone:fixed_wing_drone:ideal,20260906:sharp_turns:71,drone,fixed_wing_drone,sharp_turns,cruise,ideal,395,3.0.0,3.0.0,crossing,30.0,20260906,train,0.4810126582278481,False,False,accepted,3b9a6c638c3f3519,,18.287923146674594,1.5596008520310232,1.955695110892077,0.06324103389342235,0.19379886590668502,0.0,0.9944914064485361,0.0,3.281732901129289e-06,0.18512959192181747,0.12137006648718553,205.0,13.133,30.000761440645707,timestamp_ms,0.4810126582278481,6.332667512690354,1.0,1.0,0.0,2.0,205.0,1.0,6.767,standard
20260906:baseline:36:bird:seagull:ideal,20260906:baseline:36,bird,seagull,baseline,flap_jitter,ideal,147,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,18.092949176714953,1.6258649781719976,2.1853718377583227,0.017531325164218105,0.044488463684213844,0.0,0.999957434403689,0.0,6.768580040062139e-06,0.19675229341320188,1.5028357969158794,147.0,4.867,29.997945346209164,timestamp_ms,0.0,0.000664383561644534,0.0,1.0,0.0,1.0,147.0,1.0,4.867,standard
20260906:baseline:133:drone:hover_quad:ideal,20260906:baseline:133,drone,hover_quad,baseline,cruise,ideal,241,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,14.46574112191673,0.43166332597040036,0.4732617058776334,0.012663413245532924,0.03179532742974818,0.0,0.9999724464790762,0.0,1.2538066118282804e-06,0.05928898507421693,0.006560018323372058,241.0,8.0,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,241.0,1.0,8.0,standard
20260906:baseline:76:bird:pigeon:ideal,20260906:baseline:76,bird,pigeon,baseline,foraging_zigzag,ideal,382,3.0.0,3.0.0,crossing,30.0,20260906,train,0.549738219895288,False,False,accepted,3b9a6c638c3f3519,,31.497233334488055,2.1602685975641482,7.30807738819409,0.1570067515629744,0.3181385492819593,0.0,0.9946355997301872,0.0,3.176897533837605e-06,0.08289105581914576,0.1454458128137733,172.0,5.7,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,172.0,1.0,5.7,standard
20260906:multi_mode:298:bird:pigeon:ideal,20260906:multi_mode:298,bird,pigeon,multi_mode,foraging_zigzag,ideal,203,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.054187192118226646,False,False,accepted,3b9a6c638c3f3519,,14.704092952423313,10.560346279121363,11.739486706224755,0.8699898695514585,3.094332852908015,0.43684210526315786,0.7793642321160253,0.0,5.107200400749887e-06,0.13671883786718375,0.15830100982145948,192.0,6.367,29.99842940160201,timestamp_ms,0.0,0.0006649214659692829,0.0,1.0,0.0,1.0,192.0,1.0,6.367,standard
20260906:sudden_dash:245:bird:falcon:ideal,20260906:sudden_dash:245,bird,falcon,sudden_dash,foraging_zigzag,ideal,115,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,27.443095547072055,4.791880627477694,7.905205101115338,0.1620928298817479,0.5327010894357914,0.06194690265486725,0.9953521295493005,0.0,6.048251846084085e-06,0.19183154797608581,0.10415652525879882,115.0,3.8,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,115.0,1.0,3.8,standard
20260906:sudden_dash:25:bird:seagull:noisy,20260906:sudden_dash:25,bird,seagull,sudden_dash,foraging_zigzag,noisy,69,3.0.0,3.0.0,approaching,30.0,20260906,train,0.05797101449275366,True,True,accepted,3b9a6c638c3f3519,,7.042485076012223,0.9135813777131991,11.605300835398468,0.8429844831852448,2.043352419675142,0.5970149253731344,0.9678509136689027,0.0,5.862453118171871e-06,0.08993530989267745,0.1219929385671414,65.0,2.267,29.995588883987647,timestamp_ms,0.05797101449275366,0.03366176470588241,0.0,0.8538376117917623,0.0,1.0,65.0,1.0,2.267,standard
20260906:sharp_turns:77:drone:fixed_wing_drone:ideal,20260906:sharp_turns:77,drone,fixed_wing_drone,sharp_turns,cruise,ideal,171,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.7426900584795322,False,False,accepted,3b9a6c638c3f3519,,17.806119230276373,0.3142378664663539,1.9858194841678465,0.06806047383466791,0.11093115775944863,0.0,0.9998093586903569,0.0,1.4171331782336975e-05,0.027913647735237714,0.04347343783253241,44.0,1.433,30.006978367062107,timestamp_ms,0.0,0.0006744186046511932,0.0,1.0,0.0,1.0,44.0,1.0,1.433,short
20260906:sharp_turns:227:drone:consumer_quad:ideal,20260906:sharp_turns:227,drone,consumer_quad,sharp_turns,cruise,ideal,104,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,10.935199516499983,3.239981099082193,7.289719749511942,0.6472620141054667,1.59025355663639,0.5490196078431372,0.7399968542511898,0.0,1.4764563576642366e-06,0.08089486546705288,0.07515110934089747,104.0,3.433,30.002912904165452,timestamp_ms,0.0,0.0006699029126216102,0.0,1.0,0.0,1.0,104.0,1.0,3.433,standard
20260906:sudden_dash:177:drone:consumer_quad:noisy,20260906:sudden_dash:177,drone,consumer_quad,sudden_dash,cruise,noisy,222,3.0.0,3.0.0,approaching,30.0,20260906,train,0.06306306306306309,True,True,accepted,3b9a6c638c3f3519,,10.565576826640264,3.0629736396502127,12.357444535350323,0.4944469418768942,1.4149614521885745,0.3588547440322745,0.9968789300950522,0.0,4.259992676027446e-06,0.3376203223510468,0.0871904269519211,208.0,7.367,29.998642595357676,timestamp_ms,0.06306306306306309,0.29966515837104046,1.0,0.8162276922675435,0.0,2.0,208.0,1.0,7.034000000000001,standard
20260906:baseline:130:drone:fixed_wing_drone:noisy,20260906:baseline:130,drone,fixed_wing_drone,baseline,cruise,noisy,106,3.0.0,3.0.0,receding,30.0,20260906,train,0.18867924528301883,True,True,accepted,3b9a6c638c3f3519,,5.761114530739944,0.3092423158135593,5.889733821476447,0.4893789779254636,1.1661139706608987,0.3720918029439002,0.9960689235196798,0.0,9.95901794205418e-06,0.1776463005566312,0.07275769441067895,86.0,3.5,30.0,timestamp_ms,0.18867924528301883,0.5336666666666666,1.0,0.8296757889943666,0.0,2.0,86.0,1.0,2.9330000000000003,standard
20260906:sudden_dash:34:bird:pigeon:noisy,20260906:sudden_dash:34,bird,pigeon,sudden_dash,foraging_zigzag,noisy,165,3.0.0,3.0.0,crossing,30.0,20260906,train,0.030303030303030276,True,True,accepted,3b9a6c638c3f3519,,25.18519751485888,3.2402860704463725,26.568164425071895,0.42025116650764255,1.0205668458223016,0.3190184049079755,0.9887316794030071,0.0,2.6148492346984642e-06,0.05867219641246577,0.14272132320109807,160.0,5.467,29.99817084324127,timestamp_ms,0.030303030303030276,0.03366463414634164,0.0,0.7967114402325777,0.0,1.0,160.0,1.0,5.467,standard
20260906:sudden_dash:132:drone:hover_quad:noisy,20260906:sudden_dash:132,drone,hover_quad,sudden_dash,cruise,noisy,221,3.0.0,3.0.0,approaching,30.0,20260906,train,0.08144796380090502,True,True,accepted,3b9a6c638c3f3519,,5.279892531691984,1.5557764556196372,10.465160985062939,0.9674415299862593,2.685808064522758,0.6438356164383563,0.988849377095736,0.0,5.781666999675492e-06,0.15387521266244644,0.09115488126910812,203.0,7.333,30.001363698349923,timestamp_ms,0.08144796380090502,0.19966818181818147,0.0,0.8046636715695609,0.0,1.0,203.0,1.0,7.333,standard
20260906:multi_mode:3:drone:fixed_wing_drone:noisy,20260906:multi_mode:3,drone,fixed_wing_drone,multi_mode,cruise,noisy,85,3.0.0,3.0.0,crossing,30.0,20260906,train,0.08235294117647063,True,True,accepted,3b9a6c638c3f3519,,26.232275651355188,3.469104096390816,14.966515497056012,0.2818401777666158,0.6386516821627201,0.10843373493975904,0.9873882274957194,0.0,4.0438656681955646e-06,0.06582094662753803,0.14543558352081234,78.0,2.8,30.0,timestamp_ms,0.08235294117647063,0.16666666666666685,0.0,0.8142290320310441,0.0,1.0,78.0,1.0,2.8,standard
20260906:multi_mode:52:bird:falcon:ideal,20260906:multi_mode:52,bird,falcon,multi_mode,sudden_escape,ideal,87,3.0.0,3.0.0,approaching,30.0,20260906,train,0.13793103448275867,False,False,accepted,3b9a6c638c3f3519,,33.35946609335812,10.235470450336852,16.627306920326976,0.13252713781696102,0.3174287910998826,0.0,0.9932798177978103,0.0,8.730734743293848e-06,0.14117022951532732,0.026942559543762786,75.0,2.467,29.995946493717067,timestamp_ms,0.0,0.0006621621621624163,0.0,1.0,0.0,1.0,75.0,1.0,2.467,standard
20260906:baseline:122:drone:consumer_quad:ideal,20260906:baseline:122,drone,consumer_quad,baseline,cruise,ideal,361,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,5.978351344244817,0.9028952049222059,0.7730408115117327,0.06429381172656512,0.14440878475169674,0.0,0.9987475499583237,0.0,1.4273579580167565e-06,0.335731564046939,0.007606782863875461,361.0,12.0,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,361.0,1.0,12.0,standard
20260906:baseline:204:drone:racing_quad:noisy,20260906:baseline:204,drone,racing_quad,baseline,cruise,noisy,203,3.0.0,3.0.0,approaching,30.0,20260906,train,0.3054187192118226,True,False,accepted,3b9a6c638c3f3519,,60.010060014455284,15.360778311555627,34.1414122048879,0.20135618379439174,0.5692538193748975,0.057146855756670965,0.9994286352600105,0.0,1.816503900667365e-06,0.4380858239635806,0.13808945927507887,141.0,5.2,30.0,timestamp_ms,0.10191082802547768,0.43366666666666676,1.0,0.7218755380601536,0.0,2.0,141.0,1.0,4.7330000000000005,standard
20260906:baseline:232:bird:pigeon:ideal,20260906:baseline:232,bird,pigeon,baseline,foraging_zigzag,ideal,176,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,25.25117645350951,3.3136121332096953,6.652489981469429,0.23796184061088868,0.45373556073395643,0.0,0.9828667871694304,0.0,2.4127832182278535e-06,0.0705070072404245,0.14219030862897494,176.0,5.833,30.001714383679065,timestamp_ms,0.0,0.000668571428572122,0.0,1.0,0.0,1.0,176.0,1.0,5.833,standard
20260906:sharp_turns:229:drone:consumer_quad:noisy,20260906:sharp_turns:229,drone,consumer_quad,sharp_turns,cruise,noisy,179,3.0.0,3.0.0,approaching,30.0,20260906,train,0.07821229050279332,True,True,accepted,3b9a6c638c3f3519,,14.829530320485713,10.80916391884564,18.560293234897877,0.9003788944236732,3.279563624178457,0.5028248587570623,0.6442785056254691,0.0,2.0499130767401883e-06,0.08548808156959625,0.12700671856454662,165.0,5.933,30.001685487948766,timestamp_ms,0.07821229050279332,0.03366853932584287,0.0,0.7664643346795984,0.0,1.0,165.0,1.0,5.933,standard
20260906:sudden_dash:91:drone:racing_quad:ideal,20260906:sudden_dash:91,drone,racing_quad,sudden_dash,cruise,ideal,161,3.0.0,3.0.0,crossing,30.0,20260906,train,0.4161490683229814,False,False,accepted,3b9a6c638c3f3519,,137.2830762216965,31.978138895376688,34.26581423108845,0.00780505325484426,0.024358079277112307,0.0,0.9999928186215167,0.0,1.021490824843169e-06,0.07693332695288059,0.013823603450422913,94.0,3.1,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,94.0,1.0,3.1,standard
20260906:sharp_turns:15:bird:seagull:noisy,20260906:sharp_turns:15,bird,seagull,sharp_turns,thermal_circle,noisy,370,3.0.0,3.0.0,receding,30.0,20260906,train,0.04594594594594592,False,True,accepted,3b9a6c638c3f3519,,13.669668140110412,3.5536629420124317,13.682005054860158,0.5045727688416458,1.3098025012397292,0.391304347826087,0.9051052486325618,0.0,5.14875170591919e-06,0.27734515881257366,0.09271830644971464,353.0,12.3,30.0,timestamp_ms,0.04594594594594592,0.03366666666666684,0.0,0.7430288064220523,0.0,1.0,353.0,1.0,12.3,standard
20260906:baseline:218:bird:falcon:ideal,20260906:baseline:218,bird,falcon,baseline,sudden_escape,ideal,291,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,31.61947504162144,9.341472311747557,7.2016342763576535,0.2692805902489821,1.450331182792305,0.20415224913494812,0.8828761897652663,0.0,2.4591045721310287e-06,0.12570315730356169,0.04365851053859256,291.0,9.667,29.998965552911972,timestamp_ms,0.0,0.0006655172413800106,0.0,1.0,0.0,1.0,291.0,1.0,9.667,standard
20260906:sudden_dash:278:bird:falcon:ideal,20260906:sudden_dash:278,bird,falcon,sudden_dash,flap_jitter,ideal,142,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,22.74128357212186,1.7031500548673473,4.478756183116908,0.02356357549972496,0.05787810247734466,0.0,0.9999839794745625,0.0,7.240188442322228e-06,0.2756971005525814,0.880930929927708,142.0,4.7,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,142.0,1.0,4.7,standard
20260906:multi_mode:181:drone:hover_quad:noisy,20260906:multi_mode:181,drone,hover_quad,multi_mode,cruise,noisy,410,3.0.0,3.0.0,receding,30.0,20260906,train,0.09268292682926826,True,False,accepted,3b9a6c638c3f3519,,3.856029844701493,2.7638842791372698,8.350102206228856,1.4003807632234475,4.444590489461633,0.5647665313436631,0.6677721745426588,0.020619088120827817,9.721695927769848e-06,0.0845733747381516,0.11451433852246813,372.0,13.633,30.000733514266855,timestamp_ms,0.09268292682926826,0.6666674816625918,1.0,0.9163080080129171,0.0,2.0,372.0,0.844559585492228,12.933,standard
20260906:baseline:216:drone:fixed_wing_drone:noisy,20260906:baseline:216,drone,fixed_wing_drone,baseline,cruise,noisy,74,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.06756756756756754,False,True,accepted,3b9a6c638c3f3519,,28.68202033142296,2.2144875439640126,19.26615203718614,0.28083479269226763,0.64053757997159,0.1388888888888889,0.9971331031661117,0.0,2.75769363774152e-06,0.024044323579498084,0.09239804039841158,69.0,2.433,30.00411015207563,timestamp_ms,0.06756756756756754,0.03367123287671234,0.0,0.7588052376268314,0.0,1.0,69.0,1.0,2.433,standard
20260906:baseline:205:bird:seagull:ideal,20260906:baseline:205,bird,seagull,baseline,thermal_circle,ideal,413,3.0.0,3.0.0,crossing,30.0,20260906,train,0.4939467312348669,False,False,accepted,3b9a6c638c3f3519,,13.431508596364361,3.7872010062963066,3.3980835752023015,0.23948052166996103,0.33112571462855034,0.0,0.8804796834146543,0.0,5.688583990702707e-06,0.2863499575540437,0.07345691648328663,209.0,6.933,30.00144237703736,timestamp_ms,0.0,0.0006682692307699301,0.0,1.0,0.0,1.0,209.0,1.0,6.933,standard
20260906:sudden_dash:264:bird:pigeon:noisy,20260906:sudden_dash:264,bird,pigeon,sudden_dash,foraging_zigzag,noisy,393,3.0.0,3.0.0,approaching,30.0,20260906,train,0.3918575063613231,True,True,accepted,3b9a6c638c3f3519,,18.569746324296776,7.580588689253586,18.079981609669282,0.6481961783299686,1.719153003292862,0.5217391304347826,0.9307406085129095,0.0,3.0089549726258053e-06,0.37940184884349,0.09937559801894533,239.0,8.467,29.998818944136055,timestamp_ms,0.06274509803921569,0.06666535433070864,0.0,0.7557340343206381,0.0,1.0,239.0,1.0,8.467,standard
20260906:baseline:205:bird:seagull:noisy,20260906:baseline:205,bird,seagull,baseline,thermal_circle,noisy,413,3.0.0,3.0.0,crossing,30.0,20260906,train,0.5157384987893463,True,False,accepted,3b9a6c638c3f3519,,11.865034575911741,3.43005715486214,10.109874771261087,0.3926835645085229,1.0083777541398007,0.24154589371980675,0.8798389828533415,0.0,7.172926270221096e-06,0.27582978764568905,0.12982058452046488,200.0,6.933,30.00144237703736,timestamp_ms,0.0430622009569378,0.06666826923076932,0.0,0.7659234313073188,0.0,1.0,200.0,1.0,6.933,standard
20260906:sudden_dash:245:bird:pigeon:noisy,20260906:sudden_dash:245,bird,pigeon,sudden_dash,foraging_zigzag,noisy,115,3.0.0,3.0.0,receding,30.0,20260906,train,0.06956521739130439,True,False,accepted,3b9a6c638c3f3519,,11.458831398605817,2.350781443010457,10.962659298459673,0.4240668657183624,1.241573960864982,0.30088495575221247,0.978748673314623,0.0,7.103371942746125e-06,0.10182554298634383,0.12493899610521361,107.0,3.8,30.0,timestamp_ms,0.06956521739130439,0.03366666666666684,0.0,0.7911985596180183,0.0,1.0,107.0,1.0,3.8,standard
20260906:baseline:295:bird:falcon:noisy,20260906:baseline:295,bird,falcon,baseline,sudden_escape,noisy,194,3.0.0,3.0.0,crossing,30.0,20260906,train,0.1701030927835051,True,False,accepted,3b9a6c638c3f3519,,29.992477920161477,5.930858993202712,12.20574709620314,0.1785642858242275,0.4523522483511491,0.006173195210659991,0.9995812010164751,0.0,9.253646011114617e-06,0.08383848344992614,0.10373310098660182,161.0,6.067,29.998351738915446,timestamp_ms,0.1202185792349727,0.5666648351648351,1.0,0.8043270816323091,0.0,2.0,161.0,1.0,5.467,standard
20260906:multi_mode:207:bird:falcon:ideal,20260906:multi_mode:207,bird,falcon,multi_mode,sudden_escape,ideal,151,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,7.8347261351795385,4.4909425300155705,5.851868074838717,0.6033429848036479,1.846059157108201,0.4161073825503355,0.4606795403619614,0.0,3.4667734388797187e-06,0.20502513618077625,0.022797935818017402,151.0,5.0,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,151.0,1.0,5.0,standard
20260906:multi_mode:295:bird:falcon:noisy,20260906:multi_mode:295,bird,falcon,multi_mode,foraging_zigzag,noisy,218,3.0.0,3.0.0,receding,30.0,20260906,train,0.08715596330275233,True,True,accepted,3b9a6c638c3f3519,,18.35377306311398,8.762618254592196,22.045866513980215,0.6117107831670063,1.6634463160639859,0.4554595663895232,0.9851397650549579,0.0,2.2877661574742392e-06,0.2721139331286205,0.10530919962221977,199.0,7.2,30.0,timestamp_ms,0.08294930875576034,0.36666666666666703,1.0,0.8083741040685213,0.0,2.0,199.0,1.0,6.8,standard
20260906:sharp_turns:273:bird:falcon:ideal,20260906:sharp_turns:273,bird,falcon,sharp_turns,foraging_zigzag,ideal,291,3.0.0,3.0.0,crossing,30.0,20260906,train,0.5567010309278351,False,False,accepted,3b9a6c638c3f3519,,32.39171594037941,2.0917641571208776,3.406174314872112,0.06464987051890653,0.25168924472396953,0.0,0.9976522947605985,0.0,1.019749648266836e-05,0.09179727953030536,0.10263103494455172,129.0,4.267,29.997656433091162,timestamp_ms,0.0,0.0006640625000006936,0.0,1.0,0.0,1.0,129.0,1.0,4.267,standard
20260906:multi_mode:180:bird:pigeon:noisy,20260906:multi_mode:180,bird,pigeon,multi_mode,flap_jitter,noisy,156,3.0.0,3.0.0,approaching,30.0,20260906,train,0.3205128205128205,True,False,accepted,3b9a6c638c3f3519,,17.005699939153903,2.2646278324822346,12.463781647554718,0.5502871888949024,1.2830765695624051,0.41284403669724784,0.8539792395024579,0.0,2.0079703153569162e-05,0.21262881849254506,0.4299999142142785,106.0,3.667,29.997272975184075,timestamp_ms,0.04504504504504503,0.033663636363636534,0.0,0.9184467865400471,0.0,1.0,106.0,1.0,3.667,standard
20260906:sharp_turns:94:drone:consumer_quad:ideal,20260906:sharp_turns:94,drone,consumer_quad,sharp_turns,cruise,ideal,95,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,45.87914335751518,10.139430136315227,12.167749980553003,0.06784687622840407,0.22688808328492027,0.0,0.9996341528583136,0.0,7.738826612408402e-07,0.04743367001988196,0.1581283904257938,95.0,3.133,30.003191828917966,timestamp_ms,0.0,0.0006702127659576965,0.0,1.0,0.0,1.0,95.0,1.0,3.133,standard
20260906:sudden_dash:120:bird:falcon:noisy,20260906:sudden_dash:120,bird,falcon,sudden_dash,sudden_escape,noisy,147,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.7210884353741497,True,True,accepted,3b9a6c638c3f3519,,38.400326079635875,0.9127822191915279,10.68658470701805,0.14948263366825287,0.32613260658592746,0.0,0.9980640158712786,0.0,7.819933535614938e-06,0.1121130367345829,0.14298683417315414,41.0,1.6,30.0,timestamp_ms,0.16326530612244894,0.19966666666666666,0.0,0.837718969266494,0.0,1.0,41.0,1.0,1.6,short
20260906:baseline:4:bird:falcon:ideal,20260906:baseline:4,bird,falcon,baseline,sudden_escape,ideal,93,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,19.299903903419192,1.6106941188981727,1.656252382348003,0.029515432452951806,0.06382042561716633,0.0,0.9997690132206285,0.0,6.0809511803263e-06,0.17750601089317602,0.008917528570994987,93.0,3.067,29.996739484838603,timestamp_ms,0.0,0.0006630434782611203,0.0,1.0,0.0,1.0,93.0,1.0,3.067,standard
20260906:sudden_dash:11:bird:falcon:ideal,20260906:sudden_dash:11,bird,falcon,sudden_dash,thermal_circle,ideal,252,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,17.188444028714418,4.434916973704562,6.6122970723188645,0.3439150973800985,0.6995352466843858,0.24800000000000005,0.5734985651733914,0.0,1.83861626317695e-06,0.22663265165070473,0.06669190615014534,252.0,8.367,29.998804828492883,timestamp_ms,0.0,0.0006653386454190183,0.0,1.0,0.0,1.0,252.0,1.0,8.367,standard
20260906:sharp_turns:167:drone:fixed_wing_drone:ideal,20260906:sharp_turns:167,drone,fixed_wing_drone,sharp_turns,cruise,ideal,91,3.0.0,3.0.0,crossing,30.0,20260906,train,0.8351648351648352,False,False,accepted,3b9a6c638c3f3519,,28.229038540407398,0.6649495470277195,4.838887664049295,0.03080242215118573,0.03456444693666897,0.0,0.9999915061445246,0.0,6.16776247525168e-06,0.0009097018825160129,0.008403136501599831,15.0,0.467,29.97858672376874,timestamp_ms,0.0,0.0006428571428571742,0.0,1.0,0.0,1.0,15.0,1.0,0.467,short
20260906:baseline:277:drone:racing_quad:noisy,20260906:baseline:277,drone,racing_quad,baseline,cruise,noisy,122,3.0.0,3.0.0,crossing,30.0,20260906,train,0.8688524590163934,False,True,accepted,3b9a6c638c3f3519,,111.43971101285558,2.77587271589307,37.12111395888868,0.16395491456308575,0.24908720037011595,0.0,0.9997637175186994,0.0,8.28129618712131e-07,0.007954143751540152,0.07006549680995115,16.0,0.4999999999999999,30.000000000000007,timestamp_ms,0.0,0.0006666666666667043,0.0,0.6238714462484432,0.0,1.0,16.0,1.0,0.4999999999999999,short
20260906:sharp_turns:189:bird:seagull:noisy,20260906:sharp_turns:189,bird,seagull,sharp_turns,foraging_zigzag,noisy,128,3.0.0,3.0.0,crossing,30.0,20260906,train,0.078125,True,False,accepted,3b9a6c638c3f3519,,17.79675239875581,0.9937308753977365,9.255795872583791,0.23129026753665863,0.5470756122841027,0.06349206349206349,0.9945607424457416,0.0,1.3704320999729986e-05,0.19422208490406284,0.18784717203601967,118.0,4.233,30.00236239073943,timestamp_ms,0.078125,0.09966929133858268,0.0,0.9318383569238433,0.0,1.0,118.0,1.0,4.233,standard
20260906:sharp_turns:108:drone:hover_quad:ideal,20260906:sharp_turns:108,drone,hover_quad,sharp_turns,cruise,ideal,154,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,8.19955150436291,1.9624261670535181,4.707821248063619,0.5955843923786588,1.640637587016405,0.3684210526315789,0.7244685030615203,0.0,6.299268946795943e-06,0.15188086885716678,0.269367022216186,154.0,5.1,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,154.0,1.0,5.1,standard
20260906:sudden_dash:172:bird:seagull:noisy,20260906:sudden_dash:172,bird,seagull,sudden_dash,foraging_zigzag,noisy,146,3.0.0,3.0.0,crossing,30.0,20260906,train,0.06849315068493156,True,True,accepted,3b9a6c638c3f3519,,18.007970021995632,4.6364735022285215,14.523544379582765,0.34642992107077125,0.8336015802133224,0.24305555555555555,0.9928245349702247,0.0,3.79305340400461e-06,0.08315801011543553,0.16385425418772334,136.0,4.833,30.00206910821436,timestamp_ms,0.06849315068493156,0.19966896551724103,0.0,0.7776453532744374,0.0,1.0,136.0,1.0,4.833,standard
20260906:sharp_turns:259:drone:consumer_quad:noisy,20260906:sharp_turns:259,drone,consumer_quad,sharp_turns,cruise,noisy,277,3.0.0,3.0.0,approaching,30.0,20260906,train,0.07581227436823101,True,False,accepted,3b9a6c638c3f3519,,25.631219460131156,2.6906517458978043,26.878720856903477,0.4918862743197026,1.1369023686897972,0.4036363636363635,0.9177074907860456,0.0,1.9219947836383005e-06,0.10447128340463903,0.2196179112494899,256.0,9.2,30.0,timestamp_ms,0.07581227436823101,0.06666666666666721,0.0,0.823563362416469,0.0,1.0,256.0,1.0,9.2,standard
20260906:baseline:92:bird:pigeon:ideal,20260906:baseline:92,bird,pigeon,baseline,foraging_zigzag,ideal,312,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0032051282051281937,False,False,accepted,3b9a6c638c3f3519,,24.92205950380321,2.938758402842257,5.90994246345776,0.19727728628085944,0.3741119947502189,0.0,0.9895826467029489,0.0,3.5150485865983416e-06,0.08672420443682793,0.1759163031993509,311.0,10.334000000000001,29.998064640990897,timestamp_ms,0.0,0.0006645161290338361,0.0,1.0,0.0,1.0,311.0,1.0,10.334000000000001,standard
20260906:baseline:128:drone:hover_quad:ideal,20260906:baseline:128,drone,hover_quad,baseline,cruise,ideal,216,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,12.15565988015473,1.99700355562263,1.0633825934652665,0.04451041304865342,0.08227593198331565,0.0,0.9967549790818175,0.0,1.6150752375216326e-06,0.07153351817225659,0.09702887731185372,216.0,7.167,29.998604716059717,timestamp_ms,0.0,0.0006651162790704615,0.0,1.0,0.0,1.0,216.0,1.0,7.167,standard
20260906:sudden_dash:138:bird:seagull:noisy,20260906:sudden_dash:138,bird,seagull,sudden_dash,glide,noisy,112,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0267857142857143,False,True,accepted,3b9a6c638c3f3519,,14.661713359621292,2.094518246352714,9.29307202826628,0.3163911891586767,0.6656756700954912,0.2181818181818182,0.9982564405514864,0.0,1.5981464248651856e-05,0.024823247370930522,0.08362039002311532,109.0,3.7,30.0,timestamp_ms,0.0267857142857143,0.03366666666666684,0.0,0.8414971457723287,0.0,1.0,109.0,1.0,3.7,standard
20260906:sharp_turns:87:bird:seagull:ideal,20260906:sharp_turns:87,bird,seagull,sharp_turns,thermal_circle,ideal,304,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,12.837240148057393,5.55316106112409,3.589930812227071,0.3352748581224165,1.480685052809253,0.16225165562913907,0.3114979738648003,0.0,7.788303228019082e-06,0.17128411230427712,0.12804569145784578,304.0,10.1,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,304.0,1.0,10.1,standard
